date,username,fulltext 
2022-03-04 15:21:43,uverated,@tanyakanrl wktu itu gue tanya dokternya katanya gabisa kecuali dilasik
2022-03-04 15:13:41,powerjaemin,"Selama 7 bulan ini, gigi gw dah dicabut 4 😭 😭 😭 😭 😭 😭 😭 😭 dokternya demen bgt cabut gigi gw😭😭😭😭"
2022-03-04 15:13:02,ddoukii,@galact0se_ heh sumpah? terus kata dokternya kenapa? aku ga paham sama badan sendiri 😭
2022-03-04 15:12:09,NAnnisa96,"@ninjab3393syo Tapi ini bisa dikenyataan loh, soalnya pengalaman Kaka aku itu anaknya bayi laki-laki pas di USG dll sehat walafiat, pas lahiran meninggal ternyata keminum air ketuban dan kelamaan yang nangani lahirannya. Kaka aku dan suaminya marah ke pihak dokternya, termasuk fatal sih"
2022-03-04 15:09:57,12ree33,"Sayang banget udah ngeluarin duit 15k buat konsultasi online tapi dokternya ngangengongg bgtt gaada solusi sama sekali mana slorespon 
fantekzzzz"
2022-03-04 15:07:47,jackmercy_,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 15:07:44,behafsvior,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 15:07:25,99kmsc,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 15:06:17,miya_iseng,"Please lah al-andin di ICU jgn lama lama itu jg askara jgn lama lama di NICU, apa kek dokternya salah liat atau ada keajaiban kek, aneh bgt orng tinggal itungan minggu kok dua organ msh blm berkembang dengan sempurna 🤦🏼‍♀️ #IkatanCintaEp642"
2022-03-04 15:05:47,eimeriasp,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 15:04:20,deges161,"RT @tas_andin: Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan par…"
2022-03-04 15:03:27,ilymoon___,"Hari ini berhasil ketemu tanteeeeee.. tante aku keren, dokternya sampe salut banget karena kuatnya tante dalam mengahadapi cobaan ini."
2022-03-04 14:56:43,dynislmyh_,"@diiansn Bukannya andin tidak kena ya kak? Memang tadi nyinggung gagal jantung, tapi Seinget ku tadi dokternya bilang kalau andin gk sampe kena itu"
2022-03-04 14:54:37,sachulicious,@dhani_tiska Yg dibahas dokternya apa cinloknya yha
2022-03-04 14:52:16,tas_andin,"Usia kehamilan Andin 8 bulan lebih. 
Andin juga rutin check up kandungan.
Trus dokternya bilang fungsi organ jantung dan paru-paru bayi belum berkembang? Bukankah itu terlalu berlebihan?🙏🏼 

#ikatancintaep642"
2022-03-04 14:50:17,celestaito,@iniyumefess Ocsona kalian lakukan check up dan dokternya itu oshi.
2022-03-04 14:46:27,ImamMarzukiRid1,"@gumukcandi @ruhutsitompul Makan uang negara🤣🤣🤣 sok tau sajah lho,, emang dia kerja jadi dokternya ASN di RS negri gituh🤣🤣🤣 kalo gk tau itu ya diam sajah🥱🥱🥱🤐🤐🤐"
2022-03-04 14:42:08,yourpopsicles,"@sunsshhh @ohmybeautybank Kalo mau cepet ilangnya iya tiap bulan, karena kata dokternya, body hair gue termasuk banyak, jadi gak bisa cuma beberapa kali."
2022-03-04 14:38:00,nanasdantart,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 14:34:20,erlyciaciacia,"Ku tinggal tidur siang, eh pas bangun2 dia udah lemes bgt sekarat. Mau dibawa ke vet nunggu dokternya ada acara eh gak lama meninggal dia:) penyesalan gua gak langsung cepat dikasih pertolongan pertama atau bawa ke vet😭😭😭 cuma dikasih air minum biar gak dehidrasi"
2022-03-04 14:34:18,dianjanuar,Btw di dalem ruangan dokternya jelasin bener2 detail kaya guru ipa lg nerangin proses pencernaan manusia. Hampir aja kita tidur di kelas 😭 baru kali ini ke dokter jelasinnya kaya guru biologi. Semoga dokternya sehat selalu dan sukses mengajar 🤝
2022-03-04 14:31:20,buckysebz,"@squarehore @thatsmelu_ @mediocrickey mau liat dong mas, channel dokternya apa ya? mau kepret abangku juga yang ga percaya covid 🥲"
2022-03-04 14:30:42,cvra_sunshine,"Setelah menunggu 2 jam 30 menit lebih dapet jg vaksin :"") mana teh kgk pake aba2 pisan dokternya pas nyuntik. Terkejut aku dok :"")"
2022-03-04 14:30:27,socalledsaram,dokternya bilang sabar sabar ya
2022-03-04 14:26:08,kimwonpiled,Wkwkwk dokternya takut https://t.co/Kg2BEb3ApJ
2022-03-04 14:23:19,rslijn,"@diskacfrwns Wkwkw kmrn mau nanya gt sumpah malu dis, takutnya tuh di gue masih ada virusnya meskipun - 🥲🥲🥲 pengen nanya tar tapi dispill ama dokternya ada pasien nanya boleh ciuman apa gak🥲"
2022-03-04 14:16:17,JerukMedann,Nanya dong.. kalau cabut gigi bungsu (yg paling blkng) itu biayanya kena berapa ya? Aku kaget tdi diblng dokternya bisa 2.5-5jt 😨😨
2022-03-04 14:15:33,hohohihiiiiiiii,"@ohmybeautybank Ke dukun aja nder, biasanya banyak dkasih ramuan gitu ditempelin ke kakinya. Ntar kalau ternyata ga sembuh ke dukun, kakinya dah membusuk dan ga bisa diselametin. Baru deh ke dokter. Salahin dokternya knapa g bisa nyembuhin, cuma bisa amputasi doang. Dokter emg g kompeten ya nder"
2022-03-04 14:15:24,pockiyrj,"Disaranin antivirus sama dokternya dan dikasih obat-obat lain. Tgl 24 feb pagi obat udh sampe di tangan, so far puas sama pelayanannya ya emang agak lama tp wajar krn kasus naik bgt kannn

Trs emg ada bbrp obat yg ga sesuai sm resep dokter (aku beli di luar akhirnya) tp gpp lah"
2022-03-04 14:14:06,tintaoranye,"@arrum_chaargghh Ko asik dokternya :(
Dokter gue dulu malah ngomongin ginjal pas lagi operasi di pinggang 😭"
2022-03-04 14:11:10,Riyantidwi10,@BuTe1811 Padahal aku dah nagis tp seketika  ngakak denger susternya ngomong kl jantung Dan paru2nya belum berkembang krn  bayi belom siap di lahirkan 🤣🤣🤣🤣
2022-03-04 14:09:47,trashbacg,"@justhopekind gapapaaaa besok kalo pas dibur kerasa nyeri, bilang ke dokternya ajaa (tapi kalo aku biasanya ga sampe nyeri banget sih.-.)"
2022-03-04 14:08:34,EVOS_LUYY,"RT @arrum_chaargghh: Mau cerita, tadi setelah dibius sama dokter kan udah mati rasa. Jadi saking gabutnya, gue ngitungin lampu operasi ada…"
2022-03-04 14:08:21,arrum_chaargghh,"Mau cerita, tadi setelah dibius sama dokter kan udah mati rasa. Jadi saking gabutnya, gue ngitungin lampu operasi ada 14, AC ada 3, kipas angin ada 2 wkwk. 
Terus pala gue dielus2 sambil diplay-in sholawat badar sama dokternya, asik sih. Tapi semoga ini yg terakhir kalinya."
2022-03-04 14:06:28,Mosbybing,@defyin69ravity Pasien lebih sibuk dari dokternya
2022-03-04 14:06:27,sanhakyu,"@wantwant2die Yaudah besok coba tanya aja dulu, sekalian nyari info dokternya buka hari apa dan jam berapa"
2022-03-04 14:06:18,yuzuruhy,"Agak sebel juga gue harus ngeluarin uang utk k vet tiap bulan 😭😢 mungkin dokternya udah hapal ama gue 😭
Dibalik semua ini pasti ada hikmahnya"
2022-03-04 14:06:08,rcchanee,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:59:39,Neskcha,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:58:58,Alifnabila_02,"Itu juga dokternya kowah kowoh, dokter kok ngga ada yg becus jancuks kabeh 👎 penulisnya juga guoblok 👎🖕#IkatanCintaEp642"
2022-03-04 13:56:53,awi_titi,Anjir ni dokternya pd kmn si bknnya dokter hrsnya ttp standby #IkatanCintaEp642
2022-03-04 13:48:59,Agnita_kristi,"Laaahh itu berdua pada semapoott.. susternya mana ?? Ya ampun... emensi tu ngapain sih ceritanya dibuat kek gini banget 🤬🤬🤬
#ikatancinta #ikatancintaep642"
2022-03-04 13:48:37,goodbyeyestrdy,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:47:55,sevrianadinna,"Susternya kemana oiii, itu 2 2 nya tepar 😭😭

 #IkatanCintaEp642"
2022-03-04 13:47:32,ilashaa,"Dokternya mana wey, lagian si Andin kagak dikasih oksigen dah #IkatanCintaEp642"
2022-03-04 13:46:11,iricbsk,"DOKTERNYA GIMANA SIH WOYYYY
#IkatanCintaEp642"
2022-03-04 13:45:34,olweysyu,"@banjarbase Bawa ke dokter THT ya nder. Aku kayak km, ku tetesi obat telinga terus, sampai dimarah dokternya kalo sekali lagi ditetesi gendang telinganya pecah. Urgent bnget dah tuh, apalagi sampai 5 hari. Aku kemaren 2 hari lgsng ku bawa."
2022-03-04 13:44:23,dearpeachbby,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:42:24,RajaSelai2,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:41:14,agsafitri,"Yak obat tinggal 3 biji, dokternya baru praktek lagi tgl 14 gegara sakit. Bismillah 10 hari tanpa kalxetin, zypras, dan teman-temannya. Wkwk"
2022-03-04 13:36:15,shhhthefuckup,"@banjarbase Cek ke THT, klo ada bpjs/askes bisa ke puskes dlu, kaina dirujuk ke rs, kina dibersihi dokternya. Gratis asal km terdaftar di daerah situ, bukan perantauan. Diperiksa soalnya kusuah periksa, kalinya ada daging tumbuh😭 untung kawa dicabut. Tpi ku smalam radang ja pg."
2022-03-04 13:33:21,estehseger_,"bisa bisanya tensiku -70 dah di cek beberapa kali dengan perawat yang berbeda tetep sama smpe dokternya nggak percaya soalnya kuu kok masih hahahihi nggak semapot, nyatanyaa lemess bestiee"
2022-03-04 13:28:26,nutrisari_xxx,@sbyfess boleh kok. kmren pas abis vaksin astra disuruh minum parasetamol sama dokternya
2022-03-04 13:27:57,jowoenglish101,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:24:39,titiskusumadewi,"@lelahletihasu Aku malah ngakak nonton ini.
Soalnya susternya ga jawab pertanyaan malah kaboooorrrrrr."
2022-03-04 13:24:17,Heyyoowwwaumm,Dokternya kenapa diemmm??? Ya Allah kenapa ini balbir #IkatanCintaEp642
2022-03-04 13:22:14,riri_rhi,"@Zlkh2021 @BuKasunNdeso @LtdAkbar Iya mbak. Kata dokternya abses. Tapi sampe operasi dan sampe hari ini msh susah dia jalan 🙄
Kok bs gitu ya😓"
2022-03-04 13:22:13,shitanabila,RT @cliterature_: ternyata eksim w gegara reaksi alergi sama matahari + kelembaban. Pas w liatin kulit w yg kena eksim dokternya langsung n…
2022-03-04 13:20:16,qwertyuiopsnn,"Dokternya nurut bgt sama aldebaran 🤣🤣

#IkatanCintaEp642"
2022-03-04 13:17:59,cliterature_,"ternyata eksim w gegara reaksi alergi sama matahari + kelembaban. Pas w liatin kulit w yg kena eksim dokternya langsung nanya: ""kamu abis dari tempat yg hangat + super sunny ya?"". Katanya ini normal buat bumil, banyak bumil yg tiba2 jadi alergi sama matahari 🥲"
2022-03-04 13:12:00,askiraen,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 13:11:37,aekasanti__,"Jadwal konsul bulanan ke dokter mestinya tgl 2 kemarin, tp tetiba dokternya ga bs dan diundur jd minggu depan. Semoga minggu depan bisa ya dok, obat saya udah mau abis ini :"")"
2022-03-04 13:10:18,ArtbyAjeng,@Hujandisenja Udah selese treatment sama dokternya mbak?
2022-03-04 13:10:12,Mutiadwialicia2,"pas di rumah demam bgt bdn sakit bgt, baru aja nyampe di teras tempat praktek dokter langganan, eh auto sembuh, panas turun, bdn ga sakit lagi, padahal belum diperiksa sama dikasi obat. Trus mak we bilang ""FIIIX inimah sakit karna rindu dokternya"" 🤣🤣🤣"
2022-03-04 13:09:34,xhjooyeonxh,"@jngsyaa Aku pribadi takut ternyata sakitnya agak parah (ini amit2 ya tapi). Soalnya dokter kan tau harus gmn kalo misal blm sembuh. Gatau kalo yg lain, tp kalo aku periksa, dokternya selalu blg periksa lagi kalo sakitnya masih berlanjut. Saran aku periksa lagi aja. Moga cepet sembuh ya"
2022-03-04 13:06:55,OnetNenew,"Galau besok mau ke mana
Ke vet yg baru buka kah? Apa ke dokternya gimoy tapi jauh"
2022-03-04 13:05:58,piyopikavet,"RT @nidhiasofi: Kang gruming jaman sekarang manuvernya serem2 amat sih. Pake nyatut nama drh, pp watsap pake foto dokternya. Karena ngaku2…"
2022-03-04 13:04:09,ribedpol,@Bukansalmon Kalo aku dokternya nanti dikasihnya postinor :(
2022-03-04 13:03:40,sanmoldrops,"@thecilacul @kedokteranfess Udah tau bro, bodo amat sama twitnya dia. Mudah2an dia/keluarganya sehat terus, andai aja penurunan kesadaran apa dia sempet nanya dokternya lulusan negeri apa swasta. Kocak wkwk"
2022-03-04 13:02:54,drhngepodcast,"RT @nidhiasofi: Kang gruming jaman sekarang manuvernya serem2 amat sih. Pake nyatut nama drh, pp watsap pake foto dokternya. Karena ngaku2…"
2022-03-04 12:43:03,merywardani_,"jadinya ke klinik, terus lukanya disiram infus sambil digosok2 ama bu dokter. terus bu dokternya nanya “sakit?” 🙂 https://t.co/GNv8XOHmrU"
2022-03-04 12:40:17,el_u_c_k_y,"@slvvsry Trus apa kata dokternya? Kalo kulit wajah ga jerawatan mending ga usah coba2 skincare macem2 sih. Yg penting basicnya aja ky facial wash, pelembab, dan sunscreen"
2022-03-04 12:38:09,deflykira,"mslhny gmn ya kyk wkt itu gw blg ke bokap itu jamur terus dokternya blg bukan eh pas dibawa lg kedua kali ktny ""eh iya ini jamur"" kek apaan anjir 

terus udh dikasih obat jamur emg masih ttp merah2 terus gw blg mungkin gegara sistem imunnya gak bener terus dokternya blg"
2022-03-04 12:37:51,itsmeilifluous,Dokternya capek gak ya ketemu gue bolak balik terus buat konsultasi.
2022-03-04 12:28:58,ninaniu_,tp dokternya gamau sm aku
2022-03-04 12:27:56,icantbenice,@estebu20 Udh taken pak dokternya
2022-03-04 12:23:42,feedmemyg,"RT @kdrama_menfess: •kdm• aduhh ini anak magang makan mulu, sama dokternya dibiarin karna terlalu gemas 😠💖 https://t.co/ATdi0LIMk4"
2022-03-04 12:23:16,Naizarusama,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 12:23:02,hildaikka_,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 12:22:37,cilorves,"Hadehh tadi mau berangkat sendiri ga boleh, giliran dianterin nii bokap ga sabaran 🥲 padahal bentar lg dah jam set 8 🥲🥲🥲 ga enak sama dokternya"
2022-03-04 12:22:29,naykosei,"Pas beli obat dokternya langsung nanyain dong, se peka itu kah"
2022-03-04 12:21:28,kiki_viona,"Perawat ogut knp tegas2 amat y k pasien, dokternya jd tacut 🥲. Pdhl anaknya masi kategori ""gpp nangis tp ku tau kamu g akan berontak krn kamu anak manis""...wkwkw"
2022-03-04 12:12:12,samcarsell,pas dokternya jelasin diagnosanya. gw ngelamun meratapi nasib. kinda feel bad and sad for myself
2022-03-04 12:09:41,ggyrane,"@Kimi_Lights Semoga segera diberi kesembuhan beb❤❤❤❤ tak temenin makan sehat deh abis ini, tapi yaaaaa kadang2 tetep jajan sembarangan🙈 nanti kalo kamu bosen nunggu dokternya, chat aku aja, tak temenin jugaaa. Semoga pengobatannya lancar terus❤ love you!"
2022-03-04 12:09:26,MIKC0W,gw daritadi udah minum 3 botol aqua tapi ga kebelet2. kasian dokternya nungguin gw kebelet buat di usg
2022-03-04 12:08:33,namaskherobo,"RT @atpidoj: Habis dari tht karena ngerasa pendengaran qoq aga berkurang, eh ternyata bener pas di tes pendengaran ternyata kalo frekuensi…"
2022-03-04 12:00:11,PutuSambernyawa,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:58:39,LFadhlen,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:57:56,wishwenvrtalk,@needumdbstr dokternya sakit katanya beb
2022-03-04 11:53:47,ochaliadewi1709,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:52:04,wishwenvrtalk,sama dokternya disiruh kontrol hari ini tapi tutup😔 https://t.co/g8HbV5uMge
2022-03-04 11:45:23,adri_surcen,OK post dokternya pada cuti 4 hari: meledak
2022-03-04 11:44:30,dprvenus,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:42:10,melkkyyway,tp gpp dokternya ganteng😽
2022-03-04 11:39:20,gathaul,@aacronism Hdu berat ya gada dokternya kalo yg ini
2022-03-04 11:39:08,qwertyxsaa,"RT @triindonesia: Kalau dokternya Rain dan Kim Bum, walaupun kesurupan hantu. Aku tetap jatuh hati 😻

Yuk nonton Ghost Doctor #AktifkanDeng…"
2022-03-04 11:38:44,_vacantx,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:37:15,titiskusumadewi,"@bagaimana_ini @duapagii Ini yg pas bilang waktu saya ga lama dok, dia sampe nangiisss, suara tangisnya kedengeran perih bangetttt meski pas itu kamera ngeshoot pak dokternya 😭😭😭"
2022-03-04 11:36:18,parjoooks,Nemu hidden gem vet di deket rumah yang dokternya nya berpengalaman tuh bawaannya mau solat
2022-03-04 11:33:46,mxrichs,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:32:32,deepbgt_,@ohmybeautybank aku pernah sampe muk menyerah akhirnya aku ke klinik yg ada dokternya nder
2022-03-04 11:32:12,sanacchiato,"@yourpetsfess tergantung kondisinya ndeer. kalo masi iritasi ringan ngga gitu mahal kok, meng aku waktu itu abis gasampe 200 an (ini 2 kali ke dokternya soalnya ga sembuh sembuh, matanya malah diucek sama dia)"
2022-03-04 11:32:09,meygachan,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-04 11:31:15,srin961,"Akhirnya beraniin diri buat ke klinik. Bpjs udah buat penanganan di puskesmas (buat tambal permanen kiri bawah). Si geraham pakai mandiri. Yakin ada rejekinya dah bismillah. Dokternya ramah, jelasinnya enak dan ngertiin posisi gua yang sayang banget ama gerham kanan bawah ini ❤"
2022-03-04 11:30:45,urguardiann,@Behappy_412 Kayanya dokternya langsung resign dah
2022-03-04 11:30:09,seribuannnnnn,"Kalo dokternya ibuk mah, sehari dua hari langsung sembuhhh wkwk
Lopyu maakkk ❤"
2022-03-04 11:26:53,uteeeeeey,"@tanyakanrl pokonya kulit aku harus selalu lembab, sabun mandi juga aku pake dari qv, saran dari dokternya pke sabun itu, rajin scrub juga ya nder, kuku selalu pendekin sama banyakin minum air putih, kalau ada luka cepet cepet pakein bio oil, jangan dibiarin lama, semangat nderr!&lt;3"
